doi,openalex_id,label_included,pmid,method,titles,abstracts
https://doi.org/10.1099/jgv.0.000303,https://openalex.org/W1756387575,1,https://pubmed.ncbi.nlm.nih.gov/26419604,id_retrieval_doi,"A novel astrovirus species in the gut of yaks with diarrhoea in the Qinghai–Tibetan Plateau, 2013.","The yak (Bos grunniens) is an iconic symbol in the high-altitude region of the Qinghai–Tibetan Plateau. Diarrhoea is a common disease in yaks, resulting in major economic losses. To investigate the diversity of viral species, we reported the metagenomics-derived virome in a pooled faecal sample of 20 diarrhoeic yaks. The nine viruses found in the pooled diarrhoeic samples, in order of abundance of nucleic acid sequence, were influenza A virus, bovine viral diarrhoea virus (BVDV), rotavirus, ungulate tetraparvovirus 1 (bovine hokovirus), astrovirus (AstV), bovine enterovirus, hepatitis E virus, kobuvirus and woodchuck hepatitis virus. Compared with healthy yaks, only AstV had a significantly higher prevalence rate in diarrhoeal samples, indicating a correlation with the clinical symptoms of diarrhoea in yaks. To further investigate the molecular characterization of yak AstV, a near-full genome was obtained from a diarrhoeic sample. It was 6243 bp in length and shared 46.4–66.2 % similarity with other related bovine AstVs from faeces. Phylogenetic analysis of the genome demonstrated that the yak AstV fell within the bovine AstVs cluster, but was located in a unique lineage, suggesting a novel AstV species was identified in yaks. Interestingly, the ORF2 region of yak AstV had closer similarity and genetically relationship with deer AstV strain CcAstV-2 than that of the bovine AstVs. Further analysis showed that one possible interspecies recombination event occurred in ORF2. In summary, this study expanded our understanding of the viral communities of diarrhoeal yaks and identified a novel AstV that was associated with diarrhoea in yaks."
https://doi.org/10.1016/j.rvsc.2017.07.027,https://openalex.org/W2739105561,1,https://pubmed.ncbi.nlm.nih.gov/28759862,id_retrieval_doi,Genetic diversity in envelope genes of contemporary U.S. porcine reproductive and respiratory syndrome virus strains influences viral antigenicity.,"Porcine reproductive and respiratory syndrome (PRRS) is one of the most economically important diseases in swine caused by porcine reproductive and respiratory syndrome virus (PRRSV). Genome sequences of sixty-six PRRSV strains were obtained using metagenomic sequencing of serum samples collected in the U.S. in 2014 to explore contemporary genetic diversity. Phylogenetic analysis of the genes encoding the envelope proteins identified four to eight distinct lineages with >87% intraclade identity. To explore the effect of the observed genetic diversity on antigenicity, the genome regions encoding either GP2a-GP3-GP4 or GP5-M in strain SD95-21 were replaced with alleles from each of eight distinct PRRSV strains using reverse genetics. The GP2a-GP3-GP4 region from only four of the eight strains yielded viable recombinant virus. When viable, both GP2a-GP3-GP4 and GP5-M variably affected antigenicity. A strain-dependent significant loss in cross reactivity was variably observed by indirect immunofluorescence assays using antisera from pigs vaccinated with commercial modified-live vaccines following replacement of GP2a-GP3-GP4 or GP5-M. Significantly reduced neutralization titers were similarly measured using antisera from naturally PRRSV-exposed pigs. These results illustrate the need to consider genomic regions besides GP5 for PRRSV epidemiology and vaccination."
https://doi.org/10.1128/genomea.00251-14,https://openalex.org/W2137393781,1,,search_title,Unique Circovirus-Like Genome Detected in Pig Feces,"<jats:title>ABSTRACT</jats:title>
          <jats:p>Using a metagenomic approach and molecular cloning methods, we identified, cloned, and sequenced the complete genome of a novel circular DNA virus, porcine stool-associated virus (PoSCV4), from pig feces. Phylogenetic analysis of the deduced replication initiator protein showed that PoSCV4 is most related to a fur seal feces-associated circular DNA virus.</jats:p>"
https://doi.org/10.1007/s00705-013-1701-z,https://openalex.org/W1992053137,1,https://pubmed.ncbi.nlm.nih.gov/23612924,id_retrieval_doi,A divergent clade of circular single-stranded DNA viruses from pig feces.,"Using metagenomics and molecular cloning methods, we characterized five novel small, circular viral genomes from pig feces that are distantly related to chimpanzee and porcine stool-associated circular viruses, (ChiSCV and PoSCV1). Phylogenetic analysis placed these viruses into a highly divergent clade of this rapidly growing new viral family. This new clade of viruses, provisionally named porcine stool-associated circular virus 2 and 3 (PoSCV2 and PoSCV3), encodes a stem-loop structure (presumably the origin of DNA replication) in the small intergenic region and a replication initiator protein commonly found in other biological systems that replicate their genomes via the rolling-circle mechanism. Furthermore, these viruses also exhibit three additional overlapping open reading frames in the large intergenic region between the capsid and replication initiator protein genes."
https://doi.org/10.1007/s11262-015-1266-x,https://openalex.org/W2192177835,1,https://pubmed.ncbi.nlm.nih.gov/26646894,id_retrieval_doi,Ungulate copiparvovirus 1 (bovine parvovirus 2): characterization of a new genotype and associated viremia in different bovine age groups.,"A novel bovine parvovirus 2 (BPV2) genotype comprising 5394 nt was identified by next generation sequencing from sera of healthy cattle at different age groups farmed in the state of Rio Grande do Sul, Brazil. The genome organization of new BPV2 genotype retains the two ORFs typical of members of the Parvovirinae with 86.4 % of overall nucleotide sequence identities in comparison to other members of the subfamily. Phylogenetic analysis revealed similar clustering with two previously described bovine BPV2 within the genus Copiparvovirus. No significant differences (P ≥ 0.05) were detected in the distribution of BPV2 infection in cattle at different age groups. This is the third complete or near complete genome sequence of BPV2 reported to date and may contribute to a better understanding of the biology of copiparvoviruses and its interactions with the host."
https://doi.org/10.1093/ve/vex024,https://openalex.org/W2751263895,1,,search_title,Identification of an enterovirus recombinant with a torovirus-like gene insertion during a diarrhea outbreak in fattening pigs,No abstract
https://doi.org/10.1186/1743-422x-7-313,https://openalex.org/W2131079520,1,https://pubmed.ncbi.nlm.nih.gov/21073719,id_retrieval_doi,Metagenomic analysis of the turkey gut RNA virus community.,"Viral enteric disease is an ongoing economic burden to poultry producers worldwide, and despite considerable research, no single virus has emerged as a likely causative agent and target for prevention and control efforts. Historically, electron microscopy has been used to identify suspect viruses, with many small, round viruses eluding classification based solely on morphology. National and regional surveys using molecular diagnostics have revealed that suspect viruses continuously circulate in United States poultry, with many viruses appearing concomitantly and in healthy birds. High-throughput nucleic acid pyrosequencing is a powerful diagnostic technology capable of determining the full genomic repertoire present in a complex environmental sample. We utilized the Roche/454 Life Sciences GS-FLX platform to compile an RNA virus metagenome from turkey flocks experiencing enteric disease. This approach yielded numerous sequences homologous to viruses in the BLAST nr protein database, many of which have not been described in turkeys. Our analysis of this turkey gut RNA metagenome focuses in particular on the turkey-origin members of the Picornavirales, the Caliciviridae, and the turkey Picobirnaviruses."
https://doi.org/10.1637/10940-092414-regr,https://openalex.org/W2056879212,1,,search_title,Investigating Turkey Enteric Picornavirus and Its Association with Enteric Disease in Poults,No abstract
https://doi.org/10.3390/v10040143,https://openalex.org/W2793832626,1,https://pubmed.ncbi.nlm.nih.gov/29565808,id_retrieval_doi,Novel Parvoviruses from Wild and Domestic Animals in Brazil Provide New Insights into Parvovirus Distribution and Diversity.,Parvoviruses (family
https://doi.org/10.1007/s11262-015-1231-8,https://openalex.org/W1829296012,1,https://pubmed.ncbi.nlm.nih.gov/26223320,id_retrieval_doi,Chicken skin virome analyzed by high-throughput sequencing shows a composition highly different from human skin.,"Recent studies show that human skin at homeostasis is a complex ecosystem whose virome include circular DNA viruses, especially papillomaviruses and polyomaviruses. To determine the chicken skin virome in comparison with human skin virome, a chicken swabs pool sample from fifteen indoor healthy chickens of five genetic backgrounds was examined for the presence of DNA viruses by high-throughput sequencing (HTS). The results indicate a predominance of herpesviruses from the Mardivirus genus, coming from either vaccinal origin or presumably asymptomatic infection. Despite the high sensitivity of the HTS method used herein to detect small circular DNA viruses, we did not detect any papillomaviruses, polyomaviruses, or circoviruses, indicating that these viruses may not be resident of the chicken skin. The results suggest that the turkey herpesvirus is a resident of chicken skin in vaccinated chickens. This study indicates major differences between the skin viromes of chickens and humans. The origin of this difference remains to be further studied in relation with skin physiology, environment, or virus population dynamics."
